author_id,crawl_time,author_user_id,sec_uid,unique_id,short_id,nickname,signature,follower_count,total_favorited,favoriting_count,following_count,verification_type,custom_verify,enterprise_verify_reason,avatar_thumb_url_list,cover_url_list,author_status,author_secret,author_prevent_download
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:21:00.126708,,,,,我的,,,,,,,,,,,,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:21:08.604012,,,,,我的,,,,,,,,,,,,,
59639995221,2026-05-09 21:21:11.923994,,MS4wLjABAAAA6Y_2dEfQL7RUr6515qVJXINmruMWlL99pxhdMVjJfqs,,713207958,李永乐老师,"2002-2006北京大学物理系本科
2006-2009清华大学电子工程系硕士
2009-2025北京市重点中学教师
数百名学生考入清华北大，数名学生获得奥赛金牌
国际奥赛金牌教练，2021年北京榜样
知名科普作家，著作销售百万册
知名科普视频创作者，制作科普视频1000余期
公益课程400余期，公益课程在@李永乐和他的同事们",16916520,45046051,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
73976690418,2026-05-09 21:21:15.361218,,MS4wLjABAAAAPYNtBK9LGG2e_UuzKfCJVUQHrjluZ5FMJ2bw_xiu4lc,,112064323,Antonyliu,"不要为无聊的世界埋单
不要为不值得的事难过
不要为不值得的人烦恼
世界就是一个草台班子
爱谁谁在台上表演
与我无关",33966,14438,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
3338538583337303,2026-05-09 21:21:25.402767,,MS4wLjABAAAAnCL0s3OyVIGzAsMV4qWkZTqxYj1UCQe7hVojud78d5K66SuH_eDHD0vybaOBM1-W,ColaCatVision,30516788943,可乐猫视界,新时代数字世界构建,126,98,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
3356127992753198,2026-05-09 21:21:35.489342,,MS4wLjABAAAAO0Pq8Z4Dfg2PCXA76CVOti9X-VemYkMtzbYedS_EB1IulbnzKkQAzLKKICwwti8L,90284985024,90284985024,数致西瓜讲AI,"1. 10多年技术经验
2. 连续创业，融资过亿 
3. 数致未来首席科学家
4. 讲让每个人都能听得懂的大模型技术",11136,34647,,,1,,店铺账号,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
160941723098760,2026-05-09 21:21:50.662809,,MS4wLjABAAAA56mR6d1KxAAqfBqhPuf0Rs8Ka-4zrmwdd-khSek-yiA,36458206954,36458206954,漫士沉思录,"清华大学博士，研究人工智能，喜欢思考和分享知识
商务请联系manshishangwu，并备注来意",838112,5543146,,,1,,,,"[""https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=PxSXcY0J0h3nd%2BT8qPCVwzUN5%2F8%3D&from=327834062""]",,,
2931726622135948,2026-05-09 21:21:56.032081,,MS4wLjABAAAAwbbVuf1W2DdgRe0xCa0oxg1ZIHbzuiTzyjq3NcOVgBuu6qIidYlMYqbL3ZFY2swu,32571643812,32571643812,秋芝2046,"AI很单纯，复杂的是人～
后期｜文案｜产品 欢迎投递简历 : join@qiuzhi2046.com
商务合作｜aiboole（注明来意 非本人）",1181536,6501133,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
2fb61432-139a-24a3-f7e6-8a66d2cec7b3,2026-05-09 21:21:59.444641,,,,,我的,,,,,,,,,,,,,
2fb61432-139a-24a3-f7e6-8a66d2cec7b3,2026-05-09 21:22:02.284691,,,,,我的,,,,,,,,,,,,,
102334023579,2026-05-09 21:22:06.813332,,MS4wLjABAAAA0p2KVQFjTJBJQXglI8tc6OOt4i9O-j9Bd7GMki9NWo8,PKU_1898,1301066950,北京大学,爱国 进步 民主 科学,10255703,75342551,,,1,,北京大学官方账号,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
3945471974594237,2026-05-09 21:22:14.626425,,MS4wLjABAAAABoRm4MQH-eDX1Q2w1deutI4fcJLHHxM7aHieemTqsh13nc4LXgn4eF_v3wkS7GqU,59302570695,59302570695,用户1515987786584,爱国 进步 民主 科学,10255640,75341875,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
73137327069,2026-05-09 21:22:28.949571,,MS4wLjABAAAAW68uuBvEO8a7e8uiUhF3XlbW-REUh20eYTfKgr0lyNA,,205416365,呆了吧唧,"上海交通大学计算机系教授
研究强化学习、智能体技术和具身智能",21076,44944,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
888017306269767,2026-05-09 21:22:40.118640,,MS4wLjABAAAADoKduu5G5iWH9k8hs7d8rn7DYZXTH2f3RsFoKEBfcOY,Cash3658,3565027286,🌈✨灌奶茶高手✨,"浙江大学信息与电子工程学院副教授
毕业于清华大学电子工程系（学士），英国南安普敦大学（博士）
从事深度学习的理论与应用，计算机视觉，模型压缩与加速，医学图像处理等领域的研究",6862,11990,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
1429015326369028,2026-05-09 21:22:50.852559,,MS4wLjABAAAA6B6tfhhNg0x8mupyjo3620k92P4vuxPR9J8cFaf1viFsJ7Sd-ml6u0OPrp0SO1as,lsm129.,2288565436,llsm,"Wechat:StanfordOnline
为全球学习者提供广泛、前沿的在线课程",20280,36288,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
ba5b07ea-2f53-c1f2-99bd-2358f8333529,2026-05-09 21:23:06.095934,,,,,我的,,,,,,,,,,,,,
66342716264,2026-05-09 21:23:10.969609,,MS4wLjABAAAA7wXCKtOg0r5jU9WUoezi2DouGXIaGT8NEhzEVPNDSMw,,361493046,氵木木与王木木,分享最优质的学习资源，传播最优秀的公开课程,1086,1316,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
3078248584453918,2026-05-09 21:23:20.276401,,MS4wLjABAAAA1LJlp4qLm22nCdrWUgjMJUN_H-8-8l6SZickJsRZ6-3QKT2wX_5mpGGy3mCF55iL,dybkeiyf5csq,3858818548,赵桂,"Wechat:StanfordOnline
为全球学习者提供广泛、前沿的在线课程",20280,36288,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
1538935081666328,2026-05-09 21:23:34.434364,,MS4wLjABAAAAZe_3pUyscDwy7ZwROlS1F0t4cwmck-w4w8Z-qRyUg0_JZqsDrXrlgj2xbMQ1Gmet,agentingxiao33,3597256468,人人健康,爱国 进步 民主 科学,10255638,75341953,,,1,,,,"[""https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=PxSXcY0J0h3nd%2BT8qPCVwzUN5%2F8%3D&from=327834062""]",,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:23:48.838977,,,,,我的,,,,,,,,,,,,,
97963912656,2026-05-09 21:24:12.847437,,MS4wLjABAAAAsApACXI9Twh8WF6wby5FosAE2Xiz_DGyW9cfeapG680,zju1897,895821664,浙江大学,"求是 创新
在这里记录不一样的浙大",2292062,44108222,,,1,,浙江大学官方账号,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:24:20.815147,,,,,我的,,,,,,,,,,,,,
2207423758342172,2026-05-09 21:24:23.845391,,MS4wLjABAAAAGd-TXIXP0b79tWH9T3bruB5Sv8Y2E4cxIBr69EsN8YR11-NYnBoCGye-x5YTNBR-,baiduAICloud,3744936191,百度智能云,云智一体，深入产业,1122407,3982842,,,1,,,,"[""https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=PxSXcY0J0h3nd%2BT8qPCVwzUN5%2F8%3D&from=327834062""]",,,
97963912656,2026-05-09 21:24:32.642810,,MS4wLjABAAAAsApACXI9Twh8WF6wby5FosAE2Xiz_DGyW9cfeapG680,zju1897,895821664,浙江大学,"求是 创新
在这里记录不一样的浙大",2292063,44108222,,,1,,浙江大学官方账号,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:24:40.436350,,,,,我的,,,,,,,,,,,,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:24:43.627700,,,,,我的,,,,,,,,,,,,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:24:46.852172,,,,,我的,,,,,,,,,,,,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:24:50.127529,,,,,我的,,,,,,,,,,,,,
2931726622135948,2026-05-09 21:24:53.287551,,MS4wLjABAAAAwbbVuf1W2DdgRe0xCa0oxg1ZIHbzuiTzyjq3NcOVgBuu6qIidYlMYqbL3ZFY2swu,32571643812,32571643812,秋芝2046,"AI很单纯，复杂的是人～
后期｜文案｜产品 欢迎投递简历 : join@qiuzhi2046.com
商务合作｜aiboole（注明来意 非本人）",1181547,6501316,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:25:01.239314,,,,,我的,,,,,,,,,,,,,
3472701123732212,2026-05-09 21:25:05.561573,,MS4wLjABAAAAG90TDEPFsyT4FHFFkA5M-gcsAD3TAYurbpDTztv6NfRp_JepWitApGeq0v_N95bc,36028208789,36028208789,水七讲大模型,"👉机器学习 | 大模型 | 论文| 竞赛
🔥帮助大家不给职业留遗憾",25550,136279,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
1512581882719389,2026-05-09 21:25:12.539938,,MS4wLjABAAAAB45K7zcot4O5wCEX_pRI1JnnD-O4wfQmTBJXwM9jJSfKkoX3UW2b5_t-Eh-7srJt,cangjiecode,4011044935,仓颉编程语言,高性能 强安全 跨平台 智能化,28182,39136,,,1,,华为技术有限公司,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
107103767758649,2026-05-09 21:25:21.572184,,MS4wLjABAAAAo6TLf8UJYf8YILApPVbtjXkC94vR7I6qrAr7-uinMMY,50824091677,50824091677,曲水流觞,"🌟我是真的想教会你AI算法！
🧎求你学点吧，真的是好东西来的！
✋全网同名，🉑Free或取孜料在@科研论文程助理",4088,10466,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
747323848917437,2026-05-09 21:25:36.072025,,MS4wLjABAAAAzyPooiuJH3y5Vq7hbszMVtldCebUpKFz6e0HVUcwh9A,StanfordRobotics,3805324549,斯坦福机器人庞博士Leo,"美国斯坦福（史丹福）大学计算机、机械工程博士，SPIE Fellow（院士），硅谷连续创业者（一家纳斯达克，一家被收购），半导体光刻专家。MYNT AI小觅智能，史丹福机器人创始人CEO。中科大本硕，师从伍小平院士。
内容：硅谷高科技、黑科技、AI人工智能、机器人、3D视觉、双目、SLAM、半导体和芯片新闻和解读，创业心得，滑雪和VLOG
爱好：跑步，滑雪，羽毛球
全网170万+粉丝",647499,3713523,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
3432020902417799,2026-05-09 21:25:41.261735,,MS4wLjABAAAAFnCEG0QqaQuXrRMl_ySmIeIQF7q-vbaA3ToOEO0AihK23tHqV77A_99-hsegSv2o,21416030431,21416030431,老鱼讲AI,"六年大厂开发/专注AI Agent/coze教学
致力于全民AI技能提升 做人人都能学会的教程
超级个体践行者 米核AI学院合伙人
交流学习 进下方粉丝群⬇️⬇️⬇️",8085,30323,,,1,,,,"[""https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=PxSXcY0J0h3nd%2BT8qPCVwzUN5%2F8%3D&from=327834062""]",,,
50726946807,2026-05-09 21:25:50.736452,,MS4wLjABAAAA1ECB5e1lRZ_V2pI23PLMvIvCNNpVjCdi3YhpndVav30,dydsbtmvowz8,3576241435,海山人间,"一起学习进步！
视频配套籽料📑去👉自娶！朋友：@智创-大模型东东",38670,85510,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:26:04.990983,,,,,我的,,,,,,,,,,,,,
3162676202832255,2026-05-09 21:26:09.573481,,MS4wLjABAAAAxx-o8jQwBhcooKpMkKP2nsqZDFlwlZU9UqPofBgGQsIdyaB3A6AdH6qksjPTy8DT,LC131666,96247264731,绿韵长青,"美国斯坦福（史丹福）大学计算机、机械工程博士，SPIE Fellow（院士），硅谷连续创业者（一家纳斯达克，一家被收购），半导体光刻专家。MYNT AI小觅智能，史丹福机器人创始人CEO。中科大本硕，师从伍小平院士。
内容：硅谷高科技、黑科技、AI人工智能、机器人、3D视觉、双目、SLAM、半导体和芯片新闻和解读，创业心得，滑雪和VLOG
爱好：跑步，滑雪，羽毛球
全网170万+粉丝",647499,3713523,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:26:21.412865,,,,,我的,,,,,,,,,,,,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:26:26.441251,,,,,我的,,,,,,,,,,,,,
3765182212624168,2026-05-09 21:26:30.981092,,MS4wLjABAAAACdroe6GwinpG9hAQVuxg_BukmpLKQ6eSL8lQrDs7d0gyupfMp7A7eQ7lCGrVCtwH,40580712497,40580712497,ZOMI酱,,10715,26527,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
4403bca0-b308-31d0-fc24-660654f06f9a,2026-05-09 21:26:40.613733,,,,,我的,,,,,,,,,,,,,
7411852413869671481,2026-05-09 21:26:44.009910,,MS4wLjABAAAA4MbaI7dCSSup9TNRfhmUcDkDzKBhZaogLgvOZ8q-FUrHapV264LIpdzuydoH_gu2,91736528920,91736528920,AI智库,专注分享体系化的AI大模型课程，从入门到精通。,6900,8669,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
7524649017218434105,2026-05-09 21:26:46.693863,,MS4wLjABAAAAp1JLKbTFFSTL3CroaHG2lKdu6hSNg1esaqAqRsvZsVBSuRky-cm-JWxcYZJmhRHh,86673006762,86673006762,深度学习工程师,🚀【AI探索者联盟】——你的AI进阶加速站！🚀,325,728,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
7542343451725448249,2026-05-09 21:26:55.443332,,MS4wLjABAAAATs5zi2yhrFQnjw9_hnEI09oY0wtu08GXQCyYVuV91F8QDZfpJv6BhBhiAiEAHvxh,85540271087,85540271087,AI大模型教程,AI赋能一切，先从赋能你开始！关注我，一起进阶。,1454,2078,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
688752401591276,2026-05-09 21:27:10.521394,,MS4wLjABAAAAhoJ4CNYlSDmFqQeLxUz69AhBfsQunJXL7sW1RMgtjls,2582525719z,62803756962,卖核弹的小男孩儿,🚀【AI探索者联盟】——你的AI进阶加速站！🚀,325,728,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
7524625866836902971,2026-05-09 21:27:21.839303,,MS4wLjABAAAAtl1UsC-XZk89CJfXbh_rIVjlJqBtPDWhS6V3ZURvNsXJ9Zca2RO2EYwWol9xpp8Q,72259391869,72259391869,AI课程研究院,拒绝纸上谈兵！本频道专注AI技术实战拆解,4349,3040,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
7524625866836902971,2026-05-09 21:27:24.859864,,MS4wLjABAAAAtl1UsC-XZk89CJfXbh_rIVjlJqBtPDWhS6V3ZURvNsXJ9Zca2RO2EYwWol9xpp8Q,72259391869,72259391869,AI课程研究院,拒绝纸上谈兵！本频道专注AI技术实战拆解,4349,3040,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
7524649017218434105,2026-05-09 21:27:36.122281,,MS4wLjABAAAAp1JLKbTFFSTL3CroaHG2lKdu6hSNg1esaqAqRsvZsVBSuRky-cm-JWxcYZJmhRHh,86673006762,86673006762,深度学习工程师,🚀【AI探索者联盟】——你的AI进阶加速站！🚀,325,728,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
1eca9005-4891-8f74-1482-3cf1dfebdcd5,2026-05-09 21:27:41.086463,,,,,我的,,,,,,,,,,,,,
7524625866836902971,2026-05-09 21:27:44.508416,,MS4wLjABAAAAtl1UsC-XZk89CJfXbh_rIVjlJqBtPDWhS6V3ZURvNsXJ9Zca2RO2EYwWol9xpp8Q,72259391869,72259391869,AI课程研究院,拒绝纸上谈兵！本频道专注AI技术实战拆解,4349,3040,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
7411852413869671481,2026-05-09 21:27:51.287562,,MS4wLjABAAAA4MbaI7dCSSup9TNRfhmUcDkDzKBhZaogLgvOZ8q-FUrHapV264LIpdzuydoH_gu2,91736528920,91736528920,AI智库,专注分享体系化的AI大模型课程，从入门到精通。,6900,8669,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
cf69752f-3718-00db-c106-5fc3402ede8f,2026-05-09 21:27:58.120688,,,,,我的,,,,,,,,,,,,,
7524651291906245691,2026-05-09 21:28:00.469323,,MS4wLjABAAAAAExwIPPrDPseZ4q_z4Urm-Z3aB6NdK_iLKsaVToo4v8pHWqICrHgU9wwnaIDt5SD,71452731075,71452731075,真想教会你AI,无论你是AI小白还是进阶高手，这里都有你需要的宝藏课程,3660,4840,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
7524625866836902971,2026-05-09 21:28:17.413061,,MS4wLjABAAAAtl1UsC-XZk89CJfXbh_rIVjlJqBtPDWhS6V3ZURvNsXJ9Zca2RO2EYwWol9xpp8Q,72259391869,72259391869,AI课程研究院,拒绝纸上谈兵！本频道专注AI技术实战拆解,4349,3040,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
721700892993743,2026-05-09 21:28:36.628606,,MS4wLjABAAAAnqQkvUAAOMc4cQTKJPQRbV-EOIZv1dfL12_pfW3ssFQ,83996111400,83996111400,新媒沈阳,清华大学人工智能与新媒体的双聘教授,13115,54863,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
1376e17b-3f75-029f-4eec-d4921c94401a,2026-05-09 21:28:45.810154,,,,,我的,,,,,,,,,,,,,
721700892993743,2026-05-09 21:28:49.389789,,MS4wLjABAAAAnqQkvUAAOMc4cQTKJPQRbV-EOIZv1dfL12_pfW3ssFQ,83996111400,83996111400,新媒沈阳,清华大学人工智能与新媒体的双聘教授,13115,54863,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
3765182212624168,2026-05-09 21:28:59.454675,,MS4wLjABAAAACdroe6GwinpG9hAQVuxg_BukmpLKQ6eSL8lQrDs7d0gyupfMp7A7eQ7lCGrVCtwH,40580712497,40580712497,ZOMI酱,,10714,26528,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
3765182212624168,2026-05-09 21:29:06.686460,,MS4wLjABAAAACdroe6GwinpG9hAQVuxg_BukmpLKQ6eSL8lQrDs7d0gyupfMp7A7eQ7lCGrVCtwH,40580712497,40580712497,ZOMI酱,,10714,26527,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
7542343451725448249,2026-05-09 21:29:22.708632,,MS4wLjABAAAATs5zi2yhrFQnjw9_hnEI09oY0wtu08GXQCyYVuV91F8QDZfpJv6BhBhiAiEAHvxh,85540271087,85540271087,AI大模型教程,AI赋能一切，先从赋能你开始！关注我，一起进阶。,1454,2078,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
7542343451725448249,2026-05-09 21:29:28.702013,,MS4wLjABAAAATs5zi2yhrFQnjw9_hnEI09oY0wtu08GXQCyYVuV91F8QDZfpJv6BhBhiAiEAHvxh,85540271087,85540271087,AI大模型教程,AI赋能一切，先从赋能你开始！关注我，一起进阶。,1454,2078,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,
