author_id,crawl_time,author_user_id,sec_uid,unique_id,short_id,nickname,signature,follower_count,total_favorited,favoriting_count,following_count,verification_type,custom_verify,enterprise_verify_reason,avatar_thumb_url_list,cover_url_list,author_status,author_secret,author_prevent_download
75096623039,2026-05-11 08:49:23.275352,,MS4wLjABAAAA0JgajRz_3Q5b4nLxpH0Cmhpd__9WjqXk7oDdHnCS3EE,,119704455,早见造型（招生中）,"新娘跟妆/化妆🛰️：zaojian666666  /zaojianzaoxing8888
化妆培训🛰️：zaojianpeixun1 商务对接：zaojian666666@早见造型培训学校 
教师团队 秀场星级造型师
🇫🇷法国Make Up Forever Academy深造
❣️电视台化妆特邀造型师
结合🔟年婚礼服务经验，永远在一线操作的实操教学，零基础课程快速入行，提升班课程精进细节。
服务范围：全国婚礼跟妆，化妆培训，统一市",1025897,5448028,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779667200&x-signature=NLl%2FvFmoEa2vZv3fniRc2qdZVXQ%3D&from=327834062""]",,,
4002695188062652,2026-05-11 08:49:41.774520,,MS4wLjABAAAAa6rhkR0ddueav2BzvGrWUSEcXxg7f9Bfpa3Rloma8U_rQFrKBVrYWK8uHAvux8wP,34813857285,34813857285,阿狗学长,"✅408统考137分
✅接1对1辅导基础、强化
💬Fuyao408
👇进资料分享粉丝群",9659,34825,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779667200&x-signature=NLl%2FvFmoEa2vZv3fniRc2qdZVXQ%3D&from=327834062""]",,,
2577704248150995,2026-05-11 08:49:45.374740,,MS4wLjABAAAAfJ3cct6QBemOGXvDUwgKo6ZBtliykkuXqsjqsD3q_urxmp2YHFpTNRP-AVm0UK03,xibeizhizao,77365359967,西北制燥,"摇滚 摄影 中医
汽车 西藏 健康
友情 爱情 金钱
（投稿 宣发 合作 寻找全国音乐现场拍摄合作伙伴＋🛰xibeizhizao）",560445,24036656,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779667200&x-signature=NLl%2FvFmoEa2vZv3fniRc2qdZVXQ%3D&from=327834062""]",,,
3235207598586067,2026-05-11 08:49:52.551177,,MS4wLjABAAAAjpR6d8ThvrZBECDdtoKNX78r9EtwYGY6Mrovjw6JyE6N5hXhkhTXn1gXlbQTgMyb,20250928kswzjeh,61245356340,麟励✘,"⚡08男带你玩转MC⚡@励了 ⬅️点此进入主播日常
❤️100W露脸直播  本人只在抖音更新😡   麟（lin）励
🍒直播暂时随机 请允许我更新慢 且（稳定 ） 
✈️开学一周至少1集 时间周末12点 其他17点👈
商务🛰️：linli556890     （第三方平台勿扰）
金粉🛰️1裙：Linli520337（夹了备注进裙）
金粉🐧1裙：963598789👶（🐧有包和存档）
金粉🐧2裙：475901762👶
金粉🐧3裙：76434882👶",498502,3807489,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779667200&x-signature=NLl%2FvFmoEa2vZv3fniRc2qdZVXQ%3D&from=327834062""]",,,
f165a5fd-6ec7-4f27-81ff-3447ecb8fd58,2026-05-11 08:50:06.348352,,,,,我的,,,,,,,,,,,,,
2977948132446892,2026-05-11 08:50:10.007405,,MS4wLjABAAAAW1qTcEFbxO9RXCLh1YLWTakoVD3rlOhRrCU2RxAxk5Lk1YEZ4lC_2OVKlhu2px6m,61108470111,61108470111,侯大莫动漫,"深度解析恶搞之家背后的故事
感谢所有搭子的点赞收藏评论 ，这就是最好的催更",371763,17500496,,,1,,,,"[""https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779667200&x-signature=14ox%2F6uTr3sCyYmcMBztlDn8NeI%3D&from=327834062""]",,,
f165a5fd-6ec7-4f27-81ff-3447ecb8fd58,2026-05-11 08:50:12.704401,,,,,我的,,,,,,,,,,,,,
f165a5fd-6ec7-4f27-81ff-3447ecb8fd58,2026-05-11 08:50:14.918566,,,,,我的,,,,,,,,,,,,,
63217778210,2026-05-11 08:50:17.244006,,MS4wLjABAAAAKKZ3btlKEVaD9gmdhZIaIwSET4AMPsWqKBpzbZNflb4,YANG198661,37008282,采云飘飘,80后安徽妹子，一位旅游博主，喜欢分享旅途点滴，好物推荐，感谢家人们的支持！,1306446,3595693,,,1,,,,"[""https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779667200&x-signature=14ox%2F6uTr3sCyYmcMBztlDn8NeI%3D&from=327834062""]",,,
f165a5fd-6ec7-4f27-81ff-3447ecb8fd58,2026-05-11 08:50:19.879521,,,,,我的,,,,,,,,,,,,,
